     ____
    / _  |   Frida 16.0.2 - A world-class dynamic instrumentation toolkit
   | (_| |
    > _  |   Commands:
   /_/ |_|       help      -> Displays the help system
   . . . .       object?   -> Display information about 'object'
   . . . .       exit/quit -> Exit
   . . . .
   . . . .   More info at https://frida.re/docs/home/
   . . . .
   . . . .   Connected to Redmi 8 (id=ada8b19b0406)
Spawning `com.aws.android`...
apk;method;trace;iAddr;lAddr;lPort;rAddr;rPort
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),okio.Okio__JvmOkioKt.f(JvmOkio.kt:2),okio.Okio.h(Unknown Source:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:11),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.HTTPRequestInterceptor.intercept(HTTPRequestInterceptor.java:9),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall.execute(RealCall.kt:5),retrofit2.OkHttpCall.execute(OkHttpCall.java:8),com.jakewharton.retrofit2.adapter.rxjava2.CallObservable.subscribeActual(CallObservable.java:3),io.reactivex.Observable.subscribe(Observable.java:14),com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable.subscribeActual(BodyObservable.java:1),io.reactivex.Observable.subscribe(Observable.java:14),io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask.run(ObservableSubscribeOn.java:1),io.reactivex.Scheduler$DisposeTask.run(Scheduler.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:1),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:301),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41378;/192.168.0.231:8080;8080
com.aws.android;Socket.connect(endpoint, timeout);dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.connect(Native Method),okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:9),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.HTTPRequestInterceptor.intercept(HTTPRequestInterceptor.java:9),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall.execute(RealCall.kt:5),retrofit2.OkHttpCall.execute(OkHttpCall.java:8),com.jakewharton.retrofit2.adapter.rxjava2.CallObservable.subscribeActual(CallObservable.java:3),io.reactivex.Observable.subscribe(Observable.java:14),com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable.subscribeActual(BodyObservable.java:1),io.reactivex.Observable.subscribe(Observable.java:14),io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask.run(ObservableSubscribeOn.java:1),io.reactivex.Scheduler$DisposeTask.run(Scheduler.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:1),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:301),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);null;::/::;-1;null;0
com.aws.android;Socket.connect(endpoint, timeout);dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.connect(Native Method),okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:9),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.HTTPRequestInterceptor.intercept(HTTPRequestInterceptor.java:9),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall.execute(RealCall.kt:5),retrofit2.OkHttpCall.execute(OkHttpCall.java:8),com.jakewharton.retrofit2.adapter.rxjava2.CallObservable.subscribeActual(CallObservable.java:3),io.reactivex.Observable.subscribe(Observable.java:14),com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable.subscribeActual(BodyObservable.java:1),io.reactivex.Observable.subscribe(Observable.java:14),io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask.run(ObservableSubscribeOn.java:1),io.reactivex.Scheduler$DisposeTask.run(Scheduler.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:1),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:301),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);null;::/::;-1;null;0
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),okio.Okio__JvmOkioKt.f(JvmOkio.kt:2),okio.Okio.h(Unknown Source:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:11),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.HTTPRequestInterceptor.intercept(HTTPRequestInterceptor.java:9),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall.execute(RealCall.kt:5),retrofit2.OkHttpCall.execute(OkHttpCall.java:8),com.jakewharton.retrofit2.adapter.rxjava2.CallObservable.subscribeActual(CallObservable.java:3),io.reactivex.Observable.subscribe(Observable.java:14),com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable.subscribeActual(BodyObservable.java:1),io.reactivex.Observable.subscribe(Observable.java:14),io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask.run(ObservableSubscribeOn.java:1),io.reactivex.Scheduler$DisposeTask.run(Scheduler.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:1),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:301),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41382;/192.168.0.231:8080;8080
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),okio.Okio__JvmOkioKt.f(JvmOkio.kt:2),okio.Okio.h(Unknown Source:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:11),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.HTTPRequestInterceptor.intercept(HTTPRequestInterceptor.java:9),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall.execute(RealCall.kt:5),retrofit2.OkHttpCall.execute(OkHttpCall.java:8),com.jakewharton.retrofit2.adapter.rxjava2.CallObservable.subscribeActual(CallObservable.java:3),io.reactivex.Observable.subscribe(Observable.java:14),com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable.subscribeActual(BodyObservable.java:1),io.reactivex.Observable.subscribe(Observable.java:14),io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask.run(ObservableSubscribeOn.java:1),io.reactivex.Scheduler$DisposeTask.run(Scheduler.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.run(ScheduledRunnable.java:2),io.reactivex.internal.schedulers.ScheduledRunnable.call(ScheduledRunnable.java:1),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:301),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41384;/192.168.0.231:8080;8080
com.aws.android;Socket.connect(endpoint, timeout);dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.connect(Native Method),com.android.okhttp.internal.Platform.connectSocket(Platform.java:145),com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:141),com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:112),com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:184),com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:126),com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:95),com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:281),com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:224),com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:461),com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:127),com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:258),com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:218),com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:26),com.appnexus.opensdk.ut.UTAdRequest.c(UTAdRequest.java:22),com.appnexus.opensdk.ut.UTAdRequest$AsyncRequest.a(UTAdRequest.java:1),com.appnexus.opensdk.ut.UTAdRequest$AsyncRequest.doInBackground(UTAdRequest.java:1),android.os.AsyncTask$2.call(AsyncTask.java:333),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);null;::/::;-1;null;0
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),com.android.okhttp.okio.Okio.sink(Okio.java:115),com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:146),com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:112),com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:184),com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:126),com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:95),com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:281),com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:224),com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:461),com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:127),com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:258),com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:218),com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:26),com.appnexus.opensdk.ut.UTAdRequest.c(UTAdRequest.java:22),com.appnexus.opensdk.ut.UTAdRequest$AsyncRequest.a(UTAdRequest.java:1),com.appnexus.opensdk.ut.UTAdRequest$AsyncRequest.doInBackground(UTAdRequest.java:1),android.os.AsyncTask$2.call(AsyncTask.java:333),java.util.concurrent.FutureTask.run(FutureTask.java:266),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41398;/192.168.0.231:8080;8080
com.aws.android;Socket.connect(endpoint, timeout);dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.connect(Native Method),okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:9),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.WBHttpInterceptor.intercept(WBHttpInterceptor.java:3),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall$AsyncCall.run(RealCall.kt:6),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);null;::/::;-1;null;0
com.aws.android;Socket.connect(endpoint, timeout);dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.connect(Native Method),okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:9),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.WBHttpInterceptor.intercept(WBHttpInterceptor.java:3),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall$AsyncCall.run(RealCall.kt:6),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);null;::/::;-1;null;0
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),okio.Okio__JvmOkioKt.f(JvmOkio.kt:2),okio.Okio.h(Unknown Source:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:11),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.WBHttpInterceptor.intercept(WBHttpInterceptor.java:3),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall$AsyncCall.run(RealCall.kt:6),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41418;/192.168.0.231:8080;8080
com.aws.android;Socket.getOutputStream();dalvik.system.VMStack.getThreadStackTrace(Native Method),java.lang.Thread.getStackTrace(Thread.java:1538),java.net.Socket.getOutputStream(Native Method),okio.Okio__JvmOkioKt.f(JvmOkio.kt:2),okio.Okio.h(Unknown Source:1),okhttp3.internal.connection.RealConnection.connectSocket(RealConnection.kt:11),okhttp3.internal.connection.RealConnection.connectTunnel(RealConnection.kt:3),okhttp3.internal.connection.RealConnection.connect(RealConnection.kt:14),okhttp3.internal.connection.ExchangeFinder.findConnection(ExchangeFinder.kt:39),okhttp3.internal.connection.ExchangeFinder.findHealthyConnection(ExchangeFinder.kt:1),okhttp3.internal.connection.ExchangeFinder.find(ExchangeFinder.kt:7),okhttp3.internal.connection.RealCall.initExchange$okhttp(RealCall.kt:8),okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.kt:2),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.kt:27),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.kt:22),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.kt:7),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),com.aws.android.lib.io.WBHttpInterceptor.intercept(WBHttpInterceptor.java:3),okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.kt:12),okhttp3.internal.connection.RealCall.getResponseWithInterceptorChain$okhttp(RealCall.kt:16),okhttp3.internal.connection.RealCall$AsyncCall.run(RealCall.kt:6),java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167),java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641),java.lang.Thread.run(Thread.java:764);/192.168.0.231;/192.168.0.112;41420;/192.168.0.231:8080;8080
